id,region id,area id,village,
16890,16,348,Глинське (Малобудищанська сільська рада),
16891,16,348,Горобії (Власівська сільська рада),
16892,16,348,Гришки (Новоселівська сільська рада),
16893,16,348,Гусаки,
16894,16,348,Дадакалівка (Власівська сільська рада),
16895,16,348,Дамаска (Ставківської  сільської ради),
16896,16,348,Дейкалівка (Дейкалівська сільська рада),
16897,16,348,Деряги (Попівська сільська рада),
16898,16,348,Діброва (Опішнянської селещної ради),
16899,16,348,Довбнівка (Шилівська сільська рада),
16900,16,348,Довжик (Проценківська сільська  рада),
16901,16,348,Довжок (Лютенськобудищанська  сільська  рада),
16902,16,348,Драни (Батьківська  сільська  рада),
16903,16,348,Дубівка,
16904,16,348,Дуб'яги (Проценківська сільська  рада),
16905,16,348,Дуб'ящина (Новоселівська сільська рада),
16906,16,348,Загрунівка (Загунівської сільської ради),
16907,16,348,Заїки (Човнофедорівської  сільської ради),
16908,16,348,Заїченці,
16909,16,348,Зайці (Удовичанська сільська рада),
16910,16,348,Зіньків,
16911,16,348,Іщенківка (Дейкалівська сільська рада),
16912,16,348,Карабазівка (Опішнянської селещної ради),
16913,16,348,Кирило-Ганнівка (Кирилоганнівська сільська рада),
16914,16,348,Киряково (Попівська сільська рада),
16915,16,348,Кілочки (Першотравнева сільська рада),
16916,16,348,Клименки (Човнофедорівської  сільської ради),
16917,16,348,Княжа Слобода (Шилівська сільська рада),
16918,16,348,Кольченки (Човнофедорівської  сільської ради),
16919,16,348,Комсомольське (Тарасівська  сільська рада),
16920,16,348,Корлюкове (Батьківська  сільська  рада),
16921,16,348,Косяки (Удовичанська сільська рада),
16922,16,348,Кругле (Першотравнева сільська рада),
16923,16,348,Лавринці (Човнофедорівської  сільської ради),
16924,16,348,Лагоди (Артелярщинська сільська  рада),
16925,16,348,Лазьки (Батьківська  сільська  рада),
16926,16,348,Левченки (Удовичанська сільська рада),
16927,16,348,Лютенські Будища (Лютенськобудищанська  сільська  рада),
16928,16,348,Макухи (Кирилоганнівська сільська рада),
16929,16,348,Малі Будища (Малобудищанська сільська рада),
16930,16,348,Манилівка (Шилівська сільська рада),
16931,16,348,Матяші (Удовичанська сільська рада),
16932,16,348,Миколаївка (Кирилоганнівська сільська рада),
16933,16,348,Мисики (Човнофедорівської  сільської ради),
16934,16,348,Михайлівка (Ставківської  сільської ради),
16935,16,348,Міські Млини (Опішнянської селещної ради),
16936,16,348,Морози (Покрівська сільська рада),
16937,16,348,Новоселівка (Новоселівська сільська рада),
16938,16,348,Опішня (Опішнянської селещної ради),
16939,16,348,Отрадівка (Шилівська сільська рада),
16940,16,348,Пеленківщина (Власівська сільська рада),
16941,16,348,Переліски (Власівська сільська рада),
16942,16,348,Першотравневе (Першотравнева сільська рада),
16943,16,348,Петрівка (Шилівська сільська рада),
16944,16,348,Петро-Ганнівка (Пишненківська сільська рада),
16945,16,348,Пилипенки,
16946,16,348,Пишненки,
16947,16,348,Підозірка (Дейкалівська сільська рада),
16948,16,348,Пісчанка (Дейкалівська сільська рада),
16949,16,348,Покровське (Покрівська сільська рада),
16950,16,348,Попівка (Попівська сільська рада),
16951,16,348,Проценки (Проценківська сільська  рада),
16952,16,348,Пругли (Човнофедорівської  сільської ради),
16953,16,348,Романи (Кирилоганнівська сільська рада),
16954,16,348,Романівка (Загунівської сільської ради),
16955,16,348,Руденки-Гончарі (Удовичанська сільська рада),
16956,16,348,Саранчівка (Пишненківська сільська рада),
16957,16,348,Свічкарівщина (Першотравнева сільська рада),
16958,16,348,Сиверинівка,
16959,16,348,Слиньківщина (Тарасівська  сільська рада),
16960,16,348,Соколівщина (Власівська сільська рада),
16961,16,348,Ставкове,
16962,16,348,Стара Михайлівка (Проценківська сільська  рада),
16963,16,348,Стрілевщина (Покрівська сільська рада),
16964,16,348,Ступки (Проценківська сільська  рада),
16965,16,348,Сулими (Загунівської сільської ради),
16966,16,348,Тарасівка,
16967,16,348,Тимченки (Пишненківська сільська рада),
16968,16,348,Троянівка (Бірківська  сільська рада),
16969,16,348,Удовиченки,
16970,16,348,Устименки (Попівська сільська рада),
16971,16,348,Федорівка (Великопавлівська сільська рада),
16972,16,348,Хижняківка (Малобудищанська сільська рада),
16973,16,348,Хмарівка,
16974,16,348,Храпачів Яр (Першотравнева сільська рада),
16975,16,348,Хрипки (Шилівська сільська рада),
16976,16,348,Цвітово (Новоселівська сільська рада),
16977,16,348,Черняки (Великопавлівська сільська рада),
16978,16,348,Човно-Федорівка (Човнофедорівської  сільської ради),
16979,16,348,Шевченки (Кирилоганнівська сільська рада),
16980,16,348,Шенгаріївка (Першотравнева сільська рада),
16981,16,348,Шилівка (Шилівська сільська рада),
16982,16,348,Шкурпели (Покрівська сільська рада),
16983,16,348,Яблучне (Опішнянської селещної ради),
16984,16,348,Яцине-Окарі (Кирилоганнівська сільська рада),
16985,16,349,Бабайка,
16986,16,349,Білухівка,
16987,16,349,Вакулиха,
16988,16,349,Варварівка,
16989,16,349,Верхня Ланна,
16990,16,349,Володимирівка,
16991,16,349,Голобородьківське,
16992,16,349,Давидівка,
16993,16,349,Іванівка,
16994,16,349,Карлівка,
16995,16,349,Климівка,
16996,16,349,Коржиха,
16997,16,349,Королівка,
16998,16,349,Красне,
16999,16,349,Кумівське,
17000,16,349,Ланна,
17001,16,349,Лип'янка,
17002,16,349,Львівка,
17003,16,349,М.Холодиха,
17004,16,349,Максимівка,
17005,16,349,Мар'янівка,
17006,16,349,Михайлівське,
17007,16,349,Нижня Ланна,
17008,16,349,Павлівщина,
17009,16,349,Попівка,
17010,16,349,Редути,
17011,16,349,Розумівка,
17012,16,349,С.Балка,
17013,16,349,Тагамлицьке,
17014,16,349,Тарасівка,
17015,16,349,Тишенківка,
17016,16,349,Федорівка,
17017,16,349,Халтурине,
17018,16,349,Чалівка,
17019,16,349,Червонознаменка,
17020,16,349,Шевченківка,
17021,16,349,Ясне,
17022,16,350,Бережнівка,
17023,16,350,Білики,
17024,16,350,Брачківка,
17025,16,350,Бринзи,
17026,16,350,Бродщина,
17027,16,350,Бутенки,
17028,16,350,Василівка,
17029,16,350,Вібли,
17030,16,350,Вільхуватка,
17031,16,350,Водолагівка,
17032,16,350,Гайове,
17033,16,350,Галагурівка,
17034,16,350,Галі,
17035,16,350,Ганжівка,
17036,16,350,Гарбузівка,
17037,16,350,Гейморівка,
17038,16,350,Григорівка,
17039,16,350,Григоро-Бригадирівка,
17040,16,350,Грицаївка,
17041,16,350,Дабинівка,
17042,16,350,Дашківка,
17043,16,350,Деменки,
17044,16,350,Дрижина Гребля,
17045,16,350,Жирки,
17046,16,350,Жовтневе,
17047,16,350,Жуки,
17048,16,350,Зелене,
17049,16,350,Зеленівка,
17050,16,350,Золотарівка,
17051,16,350,Іванівка,
17052,16,350,Ісаї,
17053,16,350,Калініно,
17054,16,350,Канави,
17055,16,350,Кишеньки,
17056,16,350,Кірове,
17057,16,350,Кобеляки,
17058,16,350,Коваленківка,
17059,16,350,Колісники,
17060,16,350,Колісниківка,
17061,16,350,Колодяжне,
17062,16,350,Комарівка,
17063,16,350,Комендантівка,
17064,16,350,Комунар,
17065,16,350,Котовське,
17066,16,350,Красне,
17067,16,350,Криничне,
17068,16,350,Кунівка,
17069,16,350,Куст-Кущі,
17070,16,350,Леваневське,
17071,16,350,Лисенки,
17072,16,350,Литвини,
17073,16,350,Лівобережна Сокілка,
17074,16,350,Лісне,
17075,16,350,Ліщинівка,
17076,16,350,Лучки,
17077,16,350,Марківка,
17078,16,350,Мартинівка,
17079,16,350,Миколаївка,
17080,16,350,Мідянівка,
17081,16,350,Морози,
17082,16,350,Мотрине,
17083,16,350,Озера,
17084,16,350,Олександрія,
17085,16,350,Орлик,
17086,16,350,Павлівка,
17087,16,350,Перегонівка,
17088,16,350,Пилипенки,
17089,16,350,Підгора,
17090,16,350,Поводи,
17091,16,350,Порубаї,
17092,16,350,Правобережна Сокілка,
17093,16,350,Прогрес,
17094,16,350,Проскури,
17095,16,350,Просяниківка,
17096,16,350,Прощуради,
17097,16,350,Радянське,
17098,16,350,Ревущено,
17099,16,350,Рубани,
17100,16,350,Самарщина,
17101,16,350,Свердловське,
17102,16,350,Світлогірське,
17103,16,350,Свічкареве,
17104,16,350,Сінне,
17105,16,350,Славнівка (Бутенківська сільська рада),
17106,16,350,Солошине,
17107,16,350,Соснівка,
17108,16,350,Сухе,
17109,16,350,Сухинівка,
17110,16,350,Твердохліби,
17111,16,350,Трояни,
17112,16,350,Фрунзе,
17113,16,350,Чапаєве,
17114,16,350,Червоне,
17115,16,350,Червоні Квіти,
17116,16,350,Черемушки,
17117,16,350,Чкалово,
17118,16,350,Чорбівка,
17119,16,350,Чумаки,
17120,16,350,Шапки,
17121,16,350,Шевченки,
17122,16,350,Шенгури,
17123,16,350,Яблуневе,
17124,16,351,Андрійки (Пригарівська),
17125,16,351,Бреусівка (Бреусівська),
17126,16,351,Бригадирівка (Оленівська),
17127,16,351,Булахи (Пашківська),
17128,16,351,Буняківка (Говтвянська),
17129,16,351,Бутенки (Пісківська),
17130,16,351,Бутоярівка (Пашківська),
17131,16,351,В’язівка (Михайлівська),
17132,16,351,Василівка (Василівська сільська рада),
17133,16,351,Велика Безуглівка (Новогалещинська),
17134,16,351,Верхня Жужманівка (Новогалещинська),
17135,16,351,Верхня Мануйлівка (Мануйлівська),
17136,16,351,Винники (Бреусівська),
17137,16,351,Висока Вакулівка (Високо Вакулівська сільська рада),
17138,16,351,Вишняки (Василівська),
17139,16,351,Вільне (Хорішківська),
17140,16,351,Гайове (Василівське),
17141,16,351,Ганнівка (Лутовинівське),
17142,16,351,Глибока Долина (Приліпська),
17143,16,351,Говтва (Василівська сільська рада),
17144,16,351,Горбані (Новогалещинська),
17145,16,351,Дзюбанівка (Оленівська),
17146,16,351,Довге (Високовакулівська),
17147,16,351,Дяченки (Мануйлівська),
17148,16,351,Жовтневе (Лутовинівська),
17149,16,351,Загребелля (Хорішкивська),
17150,16,351,Задовга (Лутовинівська),
17151,16,351,Зоряне (Василівська сільська рада),
17152,16,351,Йосипівка (Пісківська),
17153,16,351,Калашники (Пашківська),
17154,16,351,Калинівка (Оленівська),
17155,16,351,Квіти (Козельщинська),
17156,16,351,Киселівка (Говтвянська),
17157,16,351,Книшівка (Пісківська),
17158,16,351,Козельщина (Козельщинська),
17159,16,351,Комінтерни (Солоницька),
17160,16,351,Костівка (Хорішкивська),
17161,16,351,Красносілля (Бреусівська),
17162,16,351,Лозки (Козельщинська),
17163,16,351,Лутовинівка (Лутовинівська),
17164,16,351,Майорщина (Лутовинівська),
17165,16,351,Мар'янівка (Високовакулівська),
17166,16,351,Миргородщина (Рибалківська),
17167,16,351,Михайлики (Михайликівська),
17168,16,351,Нижня Жужманівка (Солоницька),
17169,16,351,Нижня Мануйлівка (Мануйлівська),
17170,16,351,Нова Галещина (Новогалещинська),
17171,16,351,Нова Україна (Рибалківська),
17172,16,351,Новоселівка (Бреусівська),
17173,16,351,Олександрівка (Василівська сільська рада),
17174,16,351,Олександрівка Друга (Бреусівська),
17175,16,351,Оленівка (Оленівська),
17176,16,351,Ольгівка (Пашківська),
17177,16,351,Омельниче (Козельщинська),
17178,16,351,Павлівка (Козельщинська),
17179,16,351,Панасівка (Пригарівська),
17180,16,351,Пашенівка (Хорішкивська),
17181,16,351,Пашківка (Пашківська),
17182,16,351,Підгорівка (Козельщинська),
17183,16,351,Піски (Пісківська),
17184,16,351,Плавні (Говтвянська),
17185,16,351,Пригарівка (Пригарівська),
17186,16,351,Приліпка (Приліпська),
17187,16,351,Рибалки (Рибалківська),
17188,16,351,Солониця (Солоницька),
17189,16,351,Сухий Кобелячок (Пригарівська),
17190,16,351,Сушки (Пригарівська),
17191,16,351,Трудовик (Василівська),
17192,16,351,Улинівка (Чапаєвська),
17193,16,351,Харченки (Мануйлівська),
17194,16,351,Хмарине (Бреусівська),
17195,16,351,Хорішки (Хорішківська),
17196,16,351,Цибівка (Мануйлівська),
17197,16,351,Чапаєвка (Чапаєвська сільська рада),
17198,16,351,Чечужине (Бреусівська),
17199,16,351,Чорноглазівка (Рибалківська),
17200,16,351,Шевченки (Солоницька),
17201,16,351,Юр''ївка (Високовакулівська),
17202,16,351,Юрки (Хорішківська),
17203,16,351,Юрочки (Хорішківська),
17204,16,352,Базалуки (Дмитрівська),
17205,16,352,Волошине (Дмитрівська),
17206,16,352,Дмитрівка (Дмитрівська),
17207,16,352,Кияшки (Дмитрівська),
17208,16,352,Колгоспна Гора (Дмитрівська),
17209,16,352,Комсомольськ,
17210,16,352,Кузьменки (Дмитрівська),
17211,16,352,Солонці (Дмитрівська),
17212,16,353,Більськ (Більська сільська  рада),
17213,16,353,Борівське (Милорадівська  сільська  рада),
17214,16,353,Велика Рублівка (Велткорублівська   сільська  рада),
17215,16,353,Ворони (Козлівщинська сільська рада),
17216,16,353,Гетьманка (Микілківська  сільська рада),
17217,16,353,Глобівка (Милорадівська  сільська  рада),
17218,16,353,Дем'янівка (Малорублівська  сільська рада),
17219,16,353,Деревки (Деревківська сільська рада),
17220,16,353,Діброва (Козлівщинська сільська рада),
17221,16,353,Зайці  Другі (Милорадівська  сільська  рада),
17222,16,353,Зайці (Микілківська  сільська рада),
17223,16,353,Зуби (Козлівщинська сільська рада),
17224,16,353,Камінне (Котелевської  селещної  ради),
17225,16,353,Касьяни (Козлівщинська сільська рада),
17226,16,353,Ковалеве (Ковалевська сільська рада),
17227,16,353,Ковжижа (Милорадівська  сільська  рада),
17228,16,353,Козлівщина (Козлівщинська сільська рада),
17229,16,353,Котельва (Котелевської  селещної  ради),
17230,16,353,Лабурівка (Милорадівська  сільська  рада),
17231,16,353,Лихачівка (Малорублівська  сільська рада),
17232,16,353,Любка (Деревківська сільська рада),
17233,16,353,Мала Рублівка (Малорублівська  сільська рада),
17234,16,353,Маловидне (Ковалевська сільська рада),
17235,16,353,Марьїне (Микілківська  сільська рада),
17236,16,353,Матвіївка (Милорадівська  сільська  рада),
17237,16,353,Микілка (Микілківська  сільська рада),
17238,16,353,Милорадове,
17239,16,353,Михайлівка Перша (Сидоряченська сільська рада),
17240,16,353,Михайлове (Котелевської  селещної  ради),
17241,16,353,Млинки (Деревківська сільська рада),
17242,16,353,Назаренки (Милорадівська  сільська  рада),
17243,16,353,Підварівка (Котелевської  селещної  ради),
17244,16,353,Сидоряче (Ставківської  сільської ради),
17245,16,353,Стадниця (Ковалевська сільська рада),
17246,16,353,Терещинки (Козлівщинська сільська рада),
17247,16,353,Терни (Микілківська  сільська рада),
17248,16,353,Чернещина (Котелевської  селещної  ради),
17249,16,353,Чоботарі (Милорадівська  сільська  рада),
17250,16,353,Шевченкове,
17251,16,354,Білецьківка (Білецківська),
17252,16,354,Бондарі (Бондарівська),
17253,16,354,Бурти (Білецківська),
17254,16,354,Варакути (Демидівська),
17255,16,354,Василенки (Бондарівська),
17256,16,354,Вільна Терешківка (Червонознам'янська),
17257,16,354,Воскобійники (Ялинцівська),
17258,16,354,Гориславці (Гориславська),
17259,16,354,Гуньки (Демидівська),
17260,16,354,Демидівка (Демидівська),
17261,16,354,Дзержинське (Потоківська),
17262,16,354,Єристівка (Пришибська),
17263,16,354,Запсілля (Запсільська),
17264,16,354,Заруддя (Бондарівська),
17265,16,354,Кам'яні Потоки (Кам'янопотоківська),
17266,16,354,Карпівка (Салівська),
17267,16,354,Келеберда (Келебердянська),
17268,16,354,Кіндрівка (Ялинцівська),
17269,16,354,Кобелячок (Кобелячківська),
17270,16,354,Ковалі (Демидівська),
17271,16,354,Ковалівка (Піщанська),
17272,16,354,Коржівка (Гориславська),
17273,16,354,Крамаренки (Запсільська),
17274,16,354,Кременчук,
17275,16,354,Кривуші (Піщанська),
17276,16,354,Литвиненки (Омельницька),
17277,16,354,Майбородівка (Майбородівська),
17278,16,354,Максимівка (Максимівська),
17279,16,354,Мала Кохнівка (Потоківська),
17280,16,354,Маламівка (Білецьківська),
17281,16,354,Малики (Кобелячківська),
17282,16,354,Махнівка (Салівська),
17283,16,354,Миловидівка (Гориславська),
17284,16,354,Мирне (Майбородівська),
17285,16,354,Михайленки (Ялинцівська),
17286,16,354,Найденівка (Демидівська),
17287,16,354,Недогарки (Недогарівська),
17288,16,354,Новоселівка (Білецьківська),
17289,16,354,Олефірівка (Гориславська),
17290,16,354,Омельник (Омельницька),
17291,16,354,Онищенки (Рокитненська),
17292,16,354,Остапці (Бондарівська),
17293,16,354,П’ятихатки (Рокитненська),
17294,16,354,Панівка (Недогарківська),
17295,16,354,Пащенівка (Недогарківська),
17296,16,354,Петрашівка (Салівська),
17297,16,354,Писарщина (Майбородівська),
17298,16,354,Підгірне (Білецьківська),
17299,16,354,Піщане (Піщанська),
17300,16,354,Потоки (Потоківська),
17301,16,354,Пришиб (Пришибська),
17302,16,354,Пустовіти (Омельницька),
17303,16,354,Пухальщина (Ялинцівська),
17304,16,354,Радочини (Демидівська),
17305,16,354,Ревівка (Бондарівська),
17306,16,354,Роботівка (Пришибська),
17307,16,354,Ройове (Кам'янопотоківська),
17308,16,354,Рокитне (Рокитненська),
17309,16,354,Рокитне-Донівка (Недогарківська),
17310,16,354,Романки (Рокитненська),
17311,16,354,Садки (Кам'янопотоківська),
17312,16,354,Салівка (Салівська),
17313,16,354,Самусіївка (Ялинцівська),
17314,16,354,Соснівка (Потоківська),
17315,16,354,Стара Білецьківка (Білецьківська),
17316,16,354,Степівка (Запсільська),
17317,16,354,Федоренки (0мельницька),
17318,16,354,Червона Знам'янка (Червонознам'янська),
17319,16,354,Чечелеве (Білецківська),
17320,16,354,Чикалівка (Кам'янопотоківська),
17321,16,354,Щербаки (Рокитненська),
17322,16,354,Щербухи (Демидівська),
17323,16,354,Ялинці (Ялинцівська),
17324,16,354,Яремівка (Демидівська),
17325,16,355,Архипівка,
17326,16,355,Безсали,
17327,16,355,Бербениці,
17328,16,355,Бешти,
17329,16,355,Білогорілка,
17330,16,355,Бодаква,
17331,16,355,Васильки,
17332,16,355,Венслави,
17333,16,355,Веселе,
17334,16,355,Вирішальне,
17335,16,355,Високе,
17336,16,355,Вишеньки,
17337,16,355,Вишневе,
17338,16,355,Вовківське,
17339,16,355,Воля,
17340,16,355,Гаївщина,
17341,16,355,Гамаліївка,
17342,16,355,Гиряві Ісківці,
17343,16,355,Гірки,
17344,16,355,Дереківщина,
17345,16,355,Дібрівне,
17346,16,355,Долинка,
17347,16,355,Дрюківщина,
17348,16,355,Заморіївка,
17349,16,355,Западинці,
17350,16,355,Зірка,
17351,16,355,Ісківці,
17352,16,355,Комсомольське,
17353,16,355,Корсунівка,
17354,16,355,Криниця,
17355,16,355,Лохвиця,
17356,16,355,Лука,
17357,16,355,Луценки,
17358,16,355,Лучка,
17359,16,355,Мехедівка,
17360,16,355,Млини,
17361,16,355,Нижня Будаківка,
17362,16,355,Нове,
17363,16,355,Овдіївка (Їсківська),
17364,16,355,Озерне,
17365,16,355,Парницьке,
17366,16,355,Пестичевське,
17367,16,355,Піски,
17368,16,355,Пісочки,
17369,16,355,Пласківщина,
17370,16,355,Погарщина,
17371,16,355,Пролетар,
17372,16,355,Пучківщина,
17373,16,355,Риги,
17374,16,355,Романиха,
17375,16,355,Руда,
17376,16,355,Рудка,
17377,16,355,Ручки,
17378,16,355,Саранчине,
17379,16,355,Свиридівка,
17380,16,355,Сенча,
17381,16,355,Скоробагатьки,
17382,16,355,Слобідка,
17383,16,355,Сльозиха,
17384,16,355,Сокириха,
17385,16,355,Старий Хутір,
17386,16,355,Степуки,
17387,16,355,Токарі,
17388,16,355,Харківці,
17389,16,355,Хирівка,
17390,16,355,Христанівка,
17391,16,355,Хрулі,
17392,16,355,Часниківка,
17393,16,355,Червона Балка,
17394,16,355,Червоні Луки,
17395,16,355,Червонозаводське,
17396,16,355,Чижі,
17397,16,355,Шевченкове (Гирявоїсківська),
17398,16,355,Шевченкове (Пісківська),
17399,16,355,Шкадрети,
17400,16,355,Шмиглі,
17401,16,355,Юсківці,
17402,16,355,Яблунівка,
17403,16,355,Яремівщина,
17404,16,355,Яхники,
17405,16,355,Яшники,
17406,16,356,Барвінщина (Оріхівська),
17407,16,356,Березівка,
17408,16,356,Березоточа,
17409,16,356,Біївці,
17410,16,356,Богодарівка,
17411,16,356,Броварки,
17412,16,356,Величківка,
17413,16,356,Вила,
17414,16,356,Висачки,
17415,16,356,Вищий Булатець,
17416,16,356,Вільшанка,
17417,16,356,Вовча Долина,
17418,16,356,Вовчик,
17419,16,356,Войниха,
17420,16,356,В'язівок,
17421,16,356,Гінці,
17422,16,356,Горобії,
17423,16,356,Губське,
17424,16,356,Духове,
17425,16,356,Єнківці,
17426,16,356,Ждани,
17427,16,356,Жовтневе,
17428,16,356,Засулля,
17429,16,356,Ісківці,
17430,16,356,Калайдинці,
17431,16,356,Карпилівка,
17432,16,356,Клепачі,
17433,16,356,Козубівка,
17434,16,356,Кононівка,
17435,16,356,Кремянка,
17436,16,356,Кривелівка,
17437,16,356,Крутий  берег,
17438,16,356,Куп'єваха (Войниха),
17439,16,356,Литвяки,
17440,16,356,Ломаки,
17441,16,356,Лубни,
17442,16,356,Лука,
17443,16,356,Лушники,
17444,16,356,Макарівщина (Остапівська),
17445,16,356,Малий  В’язівок,
17446,16,356,Матяшівка,
17447,16,356,Мацківці,
17448,16,356,Мацкова  Лучка,
17449,16,356,Мгар,
17450,16,356,Михнівці,
17451,16,356,Назарівка,
17452,16,356,Нижній Булатець,
17453,16,356,Новаки,
17454,16,356,Новооріхівка,
17455,16,356,Окіп,
17456,16,356,Олександрівка,
17457,16,356,Оріхівка,
17458,16,356,Остапівка,
17459,16,356,Пишне,
17460,16,356,Піски,
17461,16,356,Пулинці,
17462,16,356,Пятигірці,
17463,16,356,Ремівка (Снітинська),
17464,16,356,Ромодан,
17465,16,356,Свічківка,
17466,16,356,Селюки,
17467,16,356,Снітин,
17468,16,356,Снітино,
17469,16,356,Солониця,
17470,16,356,Стадня,
17471,16,356,Степурі,
17472,16,356,Суха Солониця (Березоточа),
17473,16,356,Тарандинці,
17474,16,356,Терни,
17475,16,356,Тернівщина,
17476,16,356,Тишки,
17477,16,356,Тотчино,
17478,16,356,Халепці,
17479,16,356,Хитці (Калайденська сільська рада),
17480,16,356,Хитці (Шеківська сільська рада),
17481,16,356,Хорошки,
17482,16,356,Червоні пологи,
17483,16,356,Чернече,
17484,16,356,Чуднівці,
17485,16,356,Шеки,
17486,16,356,Шершнівка,
17487,16,356,Шинківщина,
17488,16,357,Абрамівка,
17489,16,357,Андріївка,
17490,16,357,Базилівщина,
17491,16,357,Богданівка,
17492,16,357,Вільне,
17493,16,357,Вовча Балка,
17494,16,357,Грабівщина,
17495,16,357,Григорівка,
17496,16,357,Дмитрівка,
17497,16,357,Жирківка,
17498,16,357,Зоря,
17499,16,357,Калинівка,
17500,16,357,Козельщина,
17501,16,357,Коновалівка,
17502,16,357,Кошманівка,
17503,16,357,Красногірка,
17504,16,357,Кустолово-Суходілка,
17505,16,357,Латишківка,
17506,16,357,Любимівка,
17507,16,357,Мала Нехвороща,
17508,16,357,Машівка,
17509,16,357,Миронівка,
17510,16,357,Михайлівка,
17511,16,357,Н.Павлівка,
17512,16,357,Новий Тагамлик,
17513,16,357,Огуївка,
17514,16,357,Олексіївка,
17515,16,357,Павлівка,
17516,16,357,Первомайське,
17517,16,357,Петрівка,
17518,16,357,Рубанівка,
17519,16,357,Ряське,
17520,16,357,Сахнівщина,
17521,16,357,Свистунівка,
17522,16,357,Селещина,
17523,16,357,Сонячне,
17524,16,357,Старицьківка,
17525,16,357,Сухоносівка,
17526,16,357,Тимченківка,
17527,16,357,Усть-Лип'янка,
17528,16,358,Андріївка (Клюшниківка),
17529,16,358,Бакумівка (Черевківська),
17530,16,358,Беєве (Кибинці),
17531,16,358,Безводівка (Черкащани),
17532,16,358,Бессараби (Солонці),
17533,16,358,Білики (Білики),
17534,16,358,Булуки (Черкащани),
17535,16,358,Велика Грем’яча (Попівка),
17536,16,358,Велика Обухівка (В.Обухівка),
17537,16,358,Великий Байрак (Великий Байрак),
17538,16,358,Великі Сорочинці (Великі Сорочинці),
17539,16,358,Верхня Будаківка (Остапівка),
17540,16,358,Верховина (Дібрівка),
17541,16,358,Веселе (Дібрівка),
17542,16,358,Вовки (Клюшниківка),
17543,16,358,Вовнянка (Вовнянка),
17544,16,358,Гаркушинці (Гаркушинці),
17545,16,358,Гасенки (Клюшниківка),
17546,16,358,Глибоке (Дібрівська),
17547,16,358,Григорівка (Клюшниківка),
17548,16,358,Декабристи (В.Байрак),
17549,16,358,Деркачі (Шахворостівка),
17550,16,358,Дібрівка (Дібрівська),
17551,16,358,Дібрівка (Клюшниківська),
17552,16,358,Довгалеве (В.Байрак),
17553,16,358,Довгалівка (Хомутець),
17554,16,358,Ємці (Ярмаківської),
17555,16,358,Єрки (Ярмаківської),
17556,16,358,Залізняки (Клюшниківка),
17557,16,358,Запорожці (Черкащани),
17558,16,358,Зелений Кут (Савинці),
17559,16,358,Зубівка (Зубівської),
17560,16,358,Зуївці,
17561,16,358,Іващенки (Поливяне),
17562,16,358,Кибинці,
17563,16,358,Кіптів (Солонці),
17564,16,358,Кітляри (Дібрівська),
17565,16,358,Клюшниківка,
17566,16,358,Комишня (Комишанська),
17567,16,358,Конюшеве (Ромаданівська),
17568,16,358,Кузьменки (Петрівці),
17569,16,358,Купівщина (Поливяне),
17570,16,358,Лещенки (Білики),
17571,16,358,Лісове (Комишня),
17572,16,358,Любівщина (Шахворостівка),
17573,16,358,Мала Гремяча (Попівська),
17574,16,358,Малинівка (Шахворостівка),
17575,16,358,Малі Сорочинці (Хомутецької),
17576,16,358,Мальці (Слобідка),
17577,16,358,Мареничі (Солонці),
17578,16,358,Марченки (Білики),
17579,16,358,Милашенково (Білики),
17580,16,358,Миргород,
17581,16,358,Мокріївка (Черкащанська),
17582,16,358,Новоселиця (Черевки),
17583,16,358,Носенки (Мальці),
17584,16,358,Олефірівка (Савинці),
17585,16,358,Онацьке (Остапівка),
17586,16,358,Осово (Мальці),
17587,16,358,Остапівка (Остапівської),
17588,16,358,Панасівка,
17589,16,358,Панченки (Остапівка),
17590,16,358,Петрівка (Черкащани),
17591,16,358,Петрівці,
17592,16,358,Писарівка (Черкащани),
17593,16,358,Показове (Дібрівка),
17594,16,358,Полив'яне,
17595,16,358,Попівка,
17596,16,358,Прокоповичі (Черевки),
17597,16,358,Радченки (Поливяне),
17598,16,358,Радченкове (Черевки),
17599,16,358,Рибальське (Гаркушенці),
17600,16,358,Ромодан,
17601,16,358,Руда (Зубівська),
17602,16,358,Савинці,
17603,16,358,Сажки (Черевки),
17604,16,358,Сакалівка (В. Обухівка),
17605,16,358,Семереньки (Савенці),
17606,16,358,Синьощоки (Остапівка),
17607,16,358,Скиданки (Черевки),
17608,16,358,Слобідка,
17609,16,358,Солонці (Солонці),
17610,16,358,Сотницьке,
17611,16,358,Сохацьке (Клюшниківка),
17612,16,358,Стовбино (Дібрівка),
17613,16,358,Ступки (Черкащани),
17614,16,358,Травневе (Клюшниківська),
17615,16,358,Трудолюб (Шахворостівська),
17616,16,358,Фуглі (Черкащанська),
17617,16,358,Хомутець,
17618,16,358,Цисево (В.Байрацька),
17619,16,358,Черевки (Черевківська),
17620,16,358,Черкащани,
17621,16,358,Шарківщина,
17622,16,358,Шахворостівка,
17623,16,358,Шпакове (Дібрівська),
17624,16,358,Штомпелі (Клюшниківська),
17625,16,358,Шульги,
17626,16,358,Ярмаки,
17627,16,359,Андріївка,
17628,16,359,Балівка,
17629,16,359,Бичево,
17630,16,359,Богданівка (Богданівська),
17631,16,359,Бондури,
17632,16,359,Бредуни,
17633,16,359,Бурти,
17634,16,359,Варварівка,
17635,16,359,Велике Болото,
17636,16,359,Великий Кобелячок,
